"subj_inits","subj_email","lang","lang_other","years_train","device_samp_hz","headphoneCheck","task","cur_trial","trial_type","freq1","freq2","response","correct","staircase_track","staircase","staircase_track0","staircase_track1","diff"
"YS","yaels","English","NA","0","44100","3","5","87","1","232.31687705815858","210.82349151172718","1","true","5","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","88","1","214.93484916929037","200.81382356060624","1","true","6","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","89","2","405.295303348567","405.295303348567","2","true","7","NaN","NaN","NaN","0.5764800999999997"
"YS","yaels","English","NA","0","44100","3","5","90","2","291.0674718875054","291.0674718875054","2","true","8","NaN","NaN","NaN","0.4035360699999998"
"YS","yaels","English","NA","0","44100","3","5","91","0","256.0922314937087","262.13163894387213","2","false","0","NaN","NaN","NaN","0.5764800999999997"
"YS","yaels","English","NA","0","44100","3","5","92","1","385.6310385921591","373.00143150103906","1","true","1","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","93","1","663.8710773612819","633.0302827080626","1","true","2","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","94","1","295.0930524055717","275.7057051881749","1","true","3","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","95","2","228.59120340099358","228.59120340099358","2","true","4","NaN","NaN","NaN","0.5764800999999997"
"YS","yaels","English","NA","0","44100","3","5","96","2","1075.2534426944687","1075.2534426944687","2","true","5","NaN","NaN","NaN","0.4035360699999998"
"YS","yaels","English","NA","0","44100","3","5","97","1","331.102784502533","323.47430962040465","2","false","0","NaN","NaN","NaN","0.5764800999999997"
"YS","yaels","English","NA","0","44100","3","5","98","1","729.6532490193104","705.756744522381","1","true","1","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","99","1","305.9060873585275","291.69491421796323","1","true","2","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","100","0","1209.7590157327463","1294.8280500183414","1","false","0","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","3","1","0","442.746480024381","469.07355574331666","1","false","NaN","0","0","NaN","1"
"YS","yaels","English","NA","0","44100","3","3","2","1","531.3661643764434","354.64436668357104","1","true","NaN","1","NaN","1","7"
"YS","yaels","English","NA","0","44100","3","3","3","0","839.6651344614029","895.322024436932","1","false","NaN","0","0","NaN","1.1111111111111112"
"YS","yaels","English","NA","0","44100","3","3","4","1","669.6970378107992","375.8547544039144","1","true","NaN","1","NaN","2","10"
"YS","yaels","English","NA","0","44100","3","3","5","0","214.22666771383547","230.06136730965528","1","false","NaN","0","0","NaN","1.2345679012345678"
"YS","yaels","English","NA","0","44100","3","3","6","1","404.10224449636496","202.05112224818248","1","true","NaN","1","NaN","3","14.285714285714286"
"YS","yaels","English","NA","0","44100","3","3","7","0","317.0615118645321","343.2059589142477","1","false","NaN","0","0","NaN","1.371742112482853"
